publisher,extract_at,page_link,name
jbc,2024-04-09,https://www.amazon.com.br/Ga-Rei-6-Hajime-Segawa/dp/857787429X/ref=sr_1_468?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.x6W5ldtxLyh81puL9tSK3D6dA8NMmLhGKurvIW6Cy-lAk14aSSK7rO7-dQbRa5yWUz6FVYrwEaas9sZ0AwxPKFVl81WEAn7RxHdNl-qH2R1qTfL25lZWmwQeL3oDLk7Ypqys3ah6g9rR24Fey4T65K_l9X9duP8rQwW789ccox4.5kzdzXqdKv1kdL-ft5gfxqyDHCkjhOo2JwakFe-izbg&dib_tag=se&qid=1712663964&refinements=p_30%3Ajbc&s=books&sr=1-468,Ga-Rei - Volume 6
jbc,2024-04-09,https://www.amazon.com.br/Ga-Rei-4-Hajime-Segawa/dp/8577874036/ref=sr_1_469?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.x6W5ldtxLyh81puL9tSK3D6dA8NMmLhGKurvIW6Cy-lAk14aSSK7rO7-dQbRa5yWUz6FVYrwEaas9sZ0AwxPKFVl81WEAn7RxHdNl-qH2R1qTfL25lZWmwQeL3oDLk7Ypqys3ah6g9rR24Fey4T65K_l9X9duP8rQwW789ccox4.5kzdzXqdKv1kdL-ft5gfxqyDHCkjhOo2JwakFe-izbg&dib_tag=se&qid=1712663964&refinements=p_30%3Ajbc&s=books&sr=1-469,Ga-Rei - Volume 4
jbc,2024-04-09,https://www.amazon.com.br/Ga-Rei-3-Hajime-Segawa/dp/8577873986/ref=sr_1_470?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.x6W5ldtxLyh81puL9tSK3D6dA8NMmLhGKurvIW6Cy-lAk14aSSK7rO7-dQbRa5yWUz6FVYrwEaas9sZ0AwxPKFVl81WEAn7RxHdNl-qH2R1qTfL25lZWmwQeL3oDLk7Ypqys3ah6g9rR24Fey4T65K_l9X9duP8rQwW789ccox4.5kzdzXqdKv1kdL-ft5gfxqyDHCkjhOo2JwakFe-izbg&dib_tag=se&qid=1712663964&refinements=p_30%3Ajbc&s=books&sr=1-470,Ga-Rei - Volume 3
jbc,2024-04-09,https://www.amazon.com.br/Summer-Wars-3-Mamoru-Hosoda/dp/8577873870/ref=sr_1_471?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.x6W5ldtxLyh81puL9tSK3D6dA8NMmLhGKurvIW6Cy-lAk14aSSK7rO7-dQbRa5yWUz6FVYrwEaas9sZ0AwxPKFVl81WEAn7RxHdNl-qH2R1qTfL25lZWmwQeL3oDLk7Ypqys3ah6g9rR24Fey4T65K_l9X9duP8rQwW789ccox4.5kzdzXqdKv1kdL-ft5gfxqyDHCkjhOo2JwakFe-izbg&dib_tag=se&qid=1712663964&refinements=p_30%3Ajbc&s=books&sr=1-471,Summer Wars - Volume 3
jbc,2024-04-09,https://www.amazon.com.br/Summer-Wars-2-Mamoru-Hosoda/dp/8577873765/ref=sr_1_472?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.x6W5ldtxLyh81puL9tSK3D6dA8NMmLhGKurvIW6Cy-lAk14aSSK7rO7-dQbRa5yWUz6FVYrwEaas9sZ0AwxPKFVl81WEAn7RxHdNl-qH2R1qTfL25lZWmwQeL3oDLk7Ypqys3ah6g9rR24Fey4T65K_l9X9duP8rQwW789ccox4.5kzdzXqdKv1kdL-ft5gfxqyDHCkjhOo2JwakFe-izbg&dib_tag=se&qid=1712663964&refinements=p_30%3Ajbc&s=books&sr=1-472,Summer Wars - Volume 2
jbc,2024-04-09,https://www.amazon.com.br/Summer-Wars-1-Mamoru-Hosoda/dp/8577873641/ref=sr_1_473?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.x6W5ldtxLyh81puL9tSK3D6dA8NMmLhGKurvIW6Cy-lAk14aSSK7rO7-dQbRa5yWUz6FVYrwEaas9sZ0AwxPKFVl81WEAn7RxHdNl-qH2R1qTfL25lZWmwQeL3oDLk7Ypqys3ah6g9rR24Fey4T65K_l9X9duP8rQwW789ccox4.5kzdzXqdKv1kdL-ft5gfxqyDHCkjhOo2JwakFe-izbg&dib_tag=se&qid=1712663964&refinements=p_30%3Ajbc&s=books&sr=1-473,Summer Wars - Volume 1
jbc,2024-04-09,https://www.amazon.com.br/Bakuman-3-Takeshi-Obata/dp/8577874478/ref=sr_1_474?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.x6W5ldtxLyh81puL9tSK3D6dA8NMmLhGKurvIW6Cy-lAk14aSSK7rO7-dQbRa5yWUz6FVYrwEaas9sZ0AwxPKFVl81WEAn7RxHdNl-qH2R1qTfL25lZWmwQeL3oDLk7Ypqys3ah6g9rR24Fey4T65K_l9X9duP8rQwW789ccox4.5kzdzXqdKv1kdL-ft5gfxqyDHCkjhOo2JwakFe-izbg&dib_tag=se&qid=1712663964&refinements=p_30%3Ajbc&s=books&sr=1-474,Bakuman - Volume 3
jbc,2024-04-09,https://www.amazon.com.br/Bakuman-4-Takeshi-Obata/dp/8577874788/ref=sr_1_475?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.x6W5ldtxLyh81puL9tSK3D6dA8NMmLhGKurvIW6Cy-lAk14aSSK7rO7-dQbRa5yWUz6FVYrwEaas9sZ0AwxPKFVl81WEAn7RxHdNl-qH2R1qTfL25lZWmwQeL3oDLk7Ypqys3ah6g9rR24Fey4T65K_l9X9duP8rQwW789ccox4.5kzdzXqdKv1kdL-ft5gfxqyDHCkjhOo2JwakFe-izbg&dib_tag=se&qid=1712663964&refinements=p_30%3Ajbc&s=books&sr=1-475,Bakuman - Volume 4
jbc,2024-04-09,https://www.amazon.com.br/Code-Geass-Contra-Ataque-Suzaku-V/dp/8577874451/ref=sr_1_481?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.58tW--LAG4ip28Wq_I4cEOQEWGHH-icw8DJqXxEyUDXLtwNNA_UuRiZsuSzMILsrrImYko8uNRZG6n_qwoi8Gg.2_DLodlIth2D8vS7lrpJ1vFSSUKt9F12gLCIgTjKwO8&dib_tag=se&qid=1712663967&refinements=p_30%3Ajbc&s=books&sr=1-481,Code Geass - O Contra-Ataque De Suzaku - V. 01
jbc,2024-04-09,https://www.amazon.com.br/Bakuman-2-Takeshi-Obata/dp/8577874389/ref=sr_1_482?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.58tW--LAG4ip28Wq_I4cEOQEWGHH-icw8DJqXxEyUDXLtwNNA_UuRiZsuSzMILsrrImYko8uNRZG6n_qwoi8Gg.2_DLodlIth2D8vS7lrpJ1vFSSUKt9F12gLCIgTjKwO8&dib_tag=se&qid=1712663967&refinements=p_30%3Ajbc&s=books&sr=1-482,Bakuman - Volume 2
jbc,2024-04-09,https://www.amazon.com.br/Bakuman-1-Takeshi-Obata/dp/8577874168/ref=sr_1_483?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.58tW--LAG4ip28Wq_I4cEOQEWGHH-icw8DJqXxEyUDXLtwNNA_UuRiZsuSzMILsrrImYko8uNRZG6n_qwoi8Gg.2_DLodlIth2D8vS7lrpJ1vFSSUKt9F12gLCIgTjKwO8&dib_tag=se&qid=1712663967&refinements=p_30%3Ajbc&s=books&sr=1-483,Bakuman - Volume 1
jbc,2024-04-09,https://www.amazon.com.br/Bakuman-5-Takeshi-Obata/dp/8577874923/ref=sr_1_484?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.58tW--LAG4ip28Wq_I4cEOQEWGHH-icw8DJqXxEyUDXLtwNNA_UuRiZsuSzMILsrrImYko8uNRZG6n_qwoi8Gg.2_DLodlIth2D8vS7lrpJ1vFSSUKt9F12gLCIgTjKwO8&dib_tag=se&qid=1712663967&refinements=p_30%3Ajbc&s=books&sr=1-484,Bakuman - Volume 5
jbc,2024-04-09,https://www.amazon.com.br/Tenjho-Tenge-22-V%C3%A1rios-Autores/dp/8577874214/ref=sr_1_485?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.58tW--LAG4ip28Wq_I4cEOQEWGHH-icw8DJqXxEyUDXLtwNNA_UuRiZsuSzMILsrrImYko8uNRZG6n_qwoi8Gg.2_DLodlIth2D8vS7lrpJ1vFSSUKt9F12gLCIgTjKwO8&dib_tag=se&qid=1712663967&refinements=p_30%3Ajbc&s=books&sr=1-485,Tenjho Tenge - Volume 22
jbc,2024-04-09,https://www.amazon.com.br/Code-Geass-V-Goro-Taniguchi/dp/8577873781/ref=sr_1_481?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.JNJy8M9BeXigdUOTKf04jO2vhIm-vkrx6fFa0uJRCwAxCyzFo_3CGerJdKSfhRdgxMYwSlT6XuxqKOpDqXjb0Yx9eqqQU7YBSabdazP9XHTBOzH3alQUs_ri-QeLmsOhzvLXGPv7D4A1TCwKq7AAlwXpBSpFIaFrSZRQbNyysJY.WwKfZE2K8hqrD98nTla3rs-KJR6uKEYCouNoj5vezl0&dib_tag=se&qid=1712663967&refinements=p_30%3Ajbc&s=books&sr=1-481,Code Geass - V. 03
jbc,2024-04-09,https://www.amazon.com.br/Rosario-Vampire-Ano-Ii-1/dp/8577874559/ref=sr_1_482?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.JNJy8M9BeXigdUOTKf04jO2vhIm-vkrx6fFa0uJRCwAxCyzFo_3CGerJdKSfhRdgxMYwSlT6XuxqKOpDqXjb0Yx9eqqQU7YBSabdazP9XHTBOzH3alQUs_ri-QeLmsOhzvLXGPv7D4A1TCwKq7AAlwXpBSpFIaFrSZRQbNyysJY.WwKfZE2K8hqrD98nTla3rs-KJR6uKEYCouNoj5vezl0&dib_tag=se&qid=1712663967&refinements=p_30%3Ajbc&s=books&sr=1-482,Rosario Vampire Ano Ii - Volume 1
jbc,2024-04-09,https://www.amazon.com.br/Code-Geass-Contra-Ataque-Suzaku-V/dp/8577874516/ref=sr_1_483?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.JNJy8M9BeXigdUOTKf04jO2vhIm-vkrx6fFa0uJRCwAxCyzFo_3CGerJdKSfhRdgxMYwSlT6XuxqKOpDqXjb0Yx9eqqQU7YBSabdazP9XHTBOzH3alQUs_ri-QeLmsOhzvLXGPv7D4A1TCwKq7AAlwXpBSpFIaFrSZRQbNyysJY.WwKfZE2K8hqrD98nTla3rs-KJR6uKEYCouNoj5vezl0&dib_tag=se&qid=1712663967&refinements=p_30%3Ajbc&s=books&sr=1-483,Code Geass - O Contra-Ataque De Suzaku - V. 02
jbc,2024-04-09,https://www.amazon.com.br/Ranma-%C2%BD-24-Rumiko-Takahashi/dp/8577874435/ref=sr_1_484?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.JNJy8M9BeXigdUOTKf04jO2vhIm-vkrx6fFa0uJRCwAxCyzFo_3CGerJdKSfhRdgxMYwSlT6XuxqKOpDqXjb0Yx9eqqQU7YBSabdazP9XHTBOzH3alQUs_ri-QeLmsOhzvLXGPv7D4A1TCwKq7AAlwXpBSpFIaFrSZRQbNyysJY.WwKfZE2K8hqrD98nTla3rs-KJR6uKEYCouNoj5vezl0&dib_tag=se&qid=1712663967&refinements=p_30%3Ajbc&s=books&sr=1-484,Ranma ½ - Volume 24
jbc,2024-04-09,https://www.amazon.com.br/Ranma-%C2%BD-20-Rumiko-Takahashi/dp/8577873994/ref=sr_1_485?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.JNJy8M9BeXigdUOTKf04jO2vhIm-vkrx6fFa0uJRCwAxCyzFo_3CGerJdKSfhRdgxMYwSlT6XuxqKOpDqXjb0Yx9eqqQU7YBSabdazP9XHTBOzH3alQUs_ri-QeLmsOhzvLXGPv7D4A1TCwKq7AAlwXpBSpFIaFrSZRQbNyysJY.WwKfZE2K8hqrD98nTla3rs-KJR6uKEYCouNoj5vezl0&dib_tag=se&qid=1712663967&refinements=p_30%3Ajbc&s=books&sr=1-485,Ranma ½ - Volume 20
jbc,2024-04-09,https://www.amazon.com.br/Saber-Marionette-1-Satoru-Akahori/dp/8577873862/ref=sr_1_486?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.JNJy8M9BeXigdUOTKf04jO2vhIm-vkrx6fFa0uJRCwAxCyzFo_3CGerJdKSfhRdgxMYwSlT6XuxqKOpDqXjb0Yx9eqqQU7YBSabdazP9XHTBOzH3alQUs_ri-QeLmsOhzvLXGPv7D4A1TCwKq7AAlwXpBSpFIaFrSZRQbNyysJY.WwKfZE2K8hqrD98nTla3rs-KJR6uKEYCouNoj5vezl0&dib_tag=se&qid=1712663967&refinements=p_30%3Ajbc&s=books&sr=1-486,Saber Marionette - Volume 1
jbc,2024-04-09,https://www.amazon.com.br/Rosario-Vampire-8-Akihisa-Ikeda/dp/8577873757/ref=sr_1_487?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.JNJy8M9BeXigdUOTKf04jO2vhIm-vkrx6fFa0uJRCwAxCyzFo_3CGerJdKSfhRdgxMYwSlT6XuxqKOpDqXjb0Yx9eqqQU7YBSabdazP9XHTBOzH3alQUs_ri-QeLmsOhzvLXGPv7D4A1TCwKq7AAlwXpBSpFIaFrSZRQbNyysJY.WwKfZE2K8hqrD98nTla3rs-KJR6uKEYCouNoj5vezl0&dib_tag=se&qid=1712663967&refinements=p_30%3Ajbc&s=books&sr=1-487,Rosario+Vampire - Volume 8
jbc,2024-04-09,https://www.amazon.com.br/Bakuman-1-3-Tsugumi-Ohba/dp/B09QW9VQ5M/ref=sr_1_488?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.JNJy8M9BeXigdUOTKf04jO2vhIm-vkrx6fFa0uJRCwAxCyzFo_3CGerJdKSfhRdgxMYwSlT6XuxqKOpDqXjb0Yx9eqqQU7YBSabdazP9XHTBOzH3alQUs_ri-QeLmsOhzvLXGPv7D4A1TCwKq7AAlwXpBSpFIaFrSZRQbNyysJY.WwKfZE2K8hqrD98nTla3rs-KJR6uKEYCouNoj5vezl0&dib_tag=se&qid=1712663967&refinements=p_30%3Ajbc&s=books&sr=1-488,Bakuman 1 a 3
jbc,2024-04-09,https://www.amazon.com.br/Mar-14-Nobuyuki-Anzai/dp/8577874958/ref=sr_1_489?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.JNJy8M9BeXigdUOTKf04jO2vhIm-vkrx6fFa0uJRCwAxCyzFo_3CGerJdKSfhRdgxMYwSlT6XuxqKOpDqXjb0Yx9eqqQU7YBSabdazP9XHTBOzH3alQUs_ri-QeLmsOhzvLXGPv7D4A1TCwKq7AAlwXpBSpFIaFrSZRQbNyysJY.WwKfZE2K8hqrD98nTla3rs-KJR6uKEYCouNoj5vezl0&dib_tag=se&qid=1712663967&refinements=p_30%3Ajbc&s=books&sr=1-489,Mar - Volume 14
jbc,2024-04-09,https://www.amazon.com.br/Mar-13-Nobuyuki-Anzai/dp/8577874907/ref=sr_1_490?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.JNJy8M9BeXigdUOTKf04jO2vhIm-vkrx6fFa0uJRCwAxCyzFo_3CGerJdKSfhRdgxMYwSlT6XuxqKOpDqXjb0Yx9eqqQU7YBSabdazP9XHTBOzH3alQUs_ri-QeLmsOhzvLXGPv7D4A1TCwKq7AAlwXpBSpFIaFrSZRQbNyysJY.WwKfZE2K8hqrD98nTla3rs-KJR6uKEYCouNoj5vezl0&dib_tag=se&qid=1712663967&refinements=p_30%3Ajbc&s=books&sr=1-490,Mar - Volume 13
jbc,2024-04-09,https://www.amazon.com.br/Mar-11-Nobuyuki-Anzai/dp/8577874729/ref=sr_1_491?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.JNJy8M9BeXigdUOTKf04jO2vhIm-vkrx6fFa0uJRCwAxCyzFo_3CGerJdKSfhRdgxMYwSlT6XuxqKOpDqXjb0Yx9eqqQU7YBSabdazP9XHTBOzH3alQUs_ri-QeLmsOhzvLXGPv7D4A1TCwKq7AAlwXpBSpFIaFrSZRQbNyysJY.WwKfZE2K8hqrD98nTla3rs-KJR6uKEYCouNoj5vezl0&dib_tag=se&qid=1712663967&refinements=p_30%3Ajbc&s=books&sr=1-491,Mar - Volume 11
jbc,2024-04-09,https://www.amazon.com.br/Mar-10-Nobuyuki-Anzai/dp/8577874621/ref=sr_1_497?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.zylUfknAum1KzuopLoYg7-rStuIGEDlCznwzy3RkkZBTaUHf1esLQvEvINe3phPN2fNcxRiSQG9gKR8YM416Gg.fcqmhp-IWvroQ1v-nI8Pu3MH239kHKspyXHXWd-qQrQ&dib_tag=se&qid=1712663970&refinements=p_30%3Ajbc&s=books&sr=1-497,Mar - Volume 10
jbc,2024-04-09,https://www.amazon.com.br/Rosario-Vampire-Ano-Ii-2/dp/8577874575/ref=sr_1_498?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.zylUfknAum1KzuopLoYg7-rStuIGEDlCznwzy3RkkZBTaUHf1esLQvEvINe3phPN2fNcxRiSQG9gKR8YM416Gg.fcqmhp-IWvroQ1v-nI8Pu3MH239kHKspyXHXWd-qQrQ&dib_tag=se&qid=1712663970&refinements=p_30%3Ajbc&s=books&sr=1-498,Rosario Vampire Ano Ii - Volume 2
jbc,2024-04-09,https://www.amazon.com.br/D-N-Angel-Yukiro-Sugisaki/dp/8577874370/ref=sr_1_499?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.zylUfknAum1KzuopLoYg7-rStuIGEDlCznwzy3RkkZBTaUHf1esLQvEvINe3phPN2fNcxRiSQG9gKR8YM416Gg.fcqmhp-IWvroQ1v-nI8Pu3MH239kHKspyXHXWd-qQrQ&dib_tag=se&qid=1712663970&refinements=p_30%3Ajbc&s=books&sr=1-499,D N Angel - Volume 15
jbc,2024-04-09,https://www.amazon.com.br/Saber-Marionette-J-Satoru-Akahori/dp/8577874281/ref=sr_1_500?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.zylUfknAum1KzuopLoYg7-rStuIGEDlCznwzy3RkkZBTaUHf1esLQvEvINe3phPN2fNcxRiSQG9gKR8YM416Gg.fcqmhp-IWvroQ1v-nI8Pu3MH239kHKspyXHXWd-qQrQ&dib_tag=se&qid=1712663970&refinements=p_30%3Ajbc&s=books&sr=1-500,Saber Marionette J. - Volume 5
jbc,2024-04-09,https://www.amazon.com.br/D-N-Angel-Yukiro-Sugisaki/dp/857787415X/ref=sr_1_501?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.zylUfknAum1KzuopLoYg7-rStuIGEDlCznwzy3RkkZBTaUHf1esLQvEvINe3phPN2fNcxRiSQG9gKR8YM416Gg.fcqmhp-IWvroQ1v-nI8Pu3MH239kHKspyXHXWd-qQrQ&dib_tag=se&qid=1712663970&refinements=p_30%3Ajbc&s=books&sr=1-501,D N Angel - Volume 13
jbc,2024-04-09,https://www.amazon.com.br/Rosario-Vampire-10-Akihisa-Ikeda/dp/8577874117/ref=sr_1_497?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.jJz5Rn4IjhA0cNniVi1R83H_Q6Km4hw35PQSgjCof4MC9TPfRBdoTG1WUjz0d9Th63Kezmxi86qKmZmnA1LxOIPWst2EK0JF9ekdjX6YWLOFGf4-CATvZRXGlZME988Txu11-VZQjffQZRgl58e3PBd09Kq5Zbw_l7b4d1cRj2o.57w1f3MveckPeF4PZ2VrHIf0utIvrL97TOT6gp4GNhI&dib_tag=se&qid=1712663970&refinements=p_30%3Ajbc&s=books&sr=1-497,Rosario+Vampire - Volume 10
jbc,2024-04-09,https://www.amazon.com.br/Saber-Marionette-J-Satoru-Akahori/dp/8577874095/ref=sr_1_498?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.jJz5Rn4IjhA0cNniVi1R83H_Q6Km4hw35PQSgjCof4MC9TPfRBdoTG1WUjz0d9Th63Kezmxi86qKmZmnA1LxOIPWst2EK0JF9ekdjX6YWLOFGf4-CATvZRXGlZME988Txu11-VZQjffQZRgl58e3PBd09Kq5Zbw_l7b4d1cRj2o.57w1f3MveckPeF4PZ2VrHIf0utIvrL97TOT6gp4GNhI&dib_tag=se&qid=1712663970&refinements=p_30%3Ajbc&s=books&sr=1-498,Saber Marionette J. - Volume 3
jbc,2024-04-09,https://www.amazon.com.br/Saber-Marionette-J-Satoru-Akahori/dp/8577874028/ref=sr_1_499?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.jJz5Rn4IjhA0cNniVi1R83H_Q6Km4hw35PQSgjCof4MC9TPfRBdoTG1WUjz0d9Th63Kezmxi86qKmZmnA1LxOIPWst2EK0JF9ekdjX6YWLOFGf4-CATvZRXGlZME988Txu11-VZQjffQZRgl58e3PBd09Kq5Zbw_l7b4d1cRj2o.57w1f3MveckPeF4PZ2VrHIf0utIvrL97TOT6gp4GNhI&dib_tag=se&qid=1712663970&refinements=p_30%3Ajbc&s=books&sr=1-499,Saber Marionette J. - Volume 4
jbc,2024-04-09,https://www.amazon.com.br/Ranma-%C2%BD-21-Rumiko-Takahashi/dp/8577874001/ref=sr_1_500?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.jJz5Rn4IjhA0cNniVi1R83H_Q6Km4hw35PQSgjCof4MC9TPfRBdoTG1WUjz0d9Th63Kezmxi86qKmZmnA1LxOIPWst2EK0JF9ekdjX6YWLOFGf4-CATvZRXGlZME988Txu11-VZQjffQZRgl58e3PBd09Kq5Zbw_l7b4d1cRj2o.57w1f3MveckPeF4PZ2VrHIf0utIvrL97TOT6gp4GNhI&dib_tag=se&qid=1712663970&refinements=p_30%3Ajbc&s=books&sr=1-500,Ranma ½ - Volume 21
jbc,2024-04-09,https://www.amazon.com.br/Saber-Marionette-J-Satoru-Akahori/dp/8577873978/ref=sr_1_501?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.jJz5Rn4IjhA0cNniVi1R83H_Q6Km4hw35PQSgjCof4MC9TPfRBdoTG1WUjz0d9Th63Kezmxi86qKmZmnA1LxOIPWst2EK0JF9ekdjX6YWLOFGf4-CATvZRXGlZME988Txu11-VZQjffQZRgl58e3PBd09Kq5Zbw_l7b4d1cRj2o.57w1f3MveckPeF4PZ2VrHIf0utIvrL97TOT6gp4GNhI&dib_tag=se&qid=1712663970&refinements=p_30%3Ajbc&s=books&sr=1-501,Saber Marionette J. - Volume 2
jbc,2024-04-09,https://www.amazon.com.br/Rosario-Vampire-9-Akihisa-Ikeda/dp/8577873919/ref=sr_1_502?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.jJz5Rn4IjhA0cNniVi1R83H_Q6Km4hw35PQSgjCof4MC9TPfRBdoTG1WUjz0d9Th63Kezmxi86qKmZmnA1LxOIPWst2EK0JF9ekdjX6YWLOFGf4-CATvZRXGlZME988Txu11-VZQjffQZRgl58e3PBd09Kq5Zbw_l7b4d1cRj2o.57w1f3MveckPeF4PZ2VrHIf0utIvrL97TOT6gp4GNhI&dib_tag=se&qid=1712663970&refinements=p_30%3Ajbc&s=books&sr=1-502,Rosario+Vampire - Volume 9
jbc,2024-04-09,https://www.amazon.com.br/D-N-Angel-Yukiro-Sugisaki/dp/8577873900/ref=sr_1_503?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.jJz5Rn4IjhA0cNniVi1R83H_Q6Km4hw35PQSgjCof4MC9TPfRBdoTG1WUjz0d9Th63Kezmxi86qKmZmnA1LxOIPWst2EK0JF9ekdjX6YWLOFGf4-CATvZRXGlZME988Txu11-VZQjffQZRgl58e3PBd09Kq5Zbw_l7b4d1cRj2o.57w1f3MveckPeF4PZ2VrHIf0utIvrL97TOT6gp4GNhI&dib_tag=se&qid=1712663970&refinements=p_30%3Ajbc&s=books&sr=1-503,D. N. Angel - Volume 12
jbc,2024-04-09,https://www.amazon.com.br/Ranma-%C2%BD-19-Rumiko-Takahashi/dp/8577873854/ref=sr_1_504?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.jJz5Rn4IjhA0cNniVi1R83H_Q6Km4hw35PQSgjCof4MC9TPfRBdoTG1WUjz0d9Th63Kezmxi86qKmZmnA1LxOIPWst2EK0JF9ekdjX6YWLOFGf4-CATvZRXGlZME988Txu11-VZQjffQZRgl58e3PBd09Kq5Zbw_l7b4d1cRj2o.57w1f3MveckPeF4PZ2VrHIf0utIvrL97TOT6gp4GNhI&dib_tag=se&qid=1712663970&refinements=p_30%3Ajbc&s=books&sr=1-504,Ranma ½ - Volume 19
jbc,2024-04-09,https://www.amazon.com.br/Mar-8-Nobuyuki-Anzai/dp/8577873803/ref=sr_1_505?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.jJz5Rn4IjhA0cNniVi1R83H_Q6Km4hw35PQSgjCof4MC9TPfRBdoTG1WUjz0d9Th63Kezmxi86qKmZmnA1LxOIPWst2EK0JF9ekdjX6YWLOFGf4-CATvZRXGlZME988Txu11-VZQjffQZRgl58e3PBd09Kq5Zbw_l7b4d1cRj2o.57w1f3MveckPeF4PZ2VrHIf0utIvrL97TOT6gp4GNhI&dib_tag=se&qid=1712663970&refinements=p_30%3Ajbc&s=books&sr=1-505,Mar - Volume 8
jbc,2024-04-09,https://www.amazon.com.br/D-N-Angel-Yukiro-Sugisaki/dp/8577873773/ref=sr_1_506?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.jJz5Rn4IjhA0cNniVi1R83H_Q6Km4hw35PQSgjCof4MC9TPfRBdoTG1WUjz0d9Th63Kezmxi86qKmZmnA1LxOIPWst2EK0JF9ekdjX6YWLOFGf4-CATvZRXGlZME988Txu11-VZQjffQZRgl58e3PBd09Kq5Zbw_l7b4d1cRj2o.57w1f3MveckPeF4PZ2VrHIf0utIvrL97TOT6gp4GNhI&dib_tag=se&qid=1712663970&refinements=p_30%3Ajbc&s=books&sr=1-506,D N Angel - Volume 11
jbc,2024-04-09,https://www.amazon.com.br/Ranma-%C2%BD-18-Rumiko-Takahashi/dp/8577873749/ref=sr_1_507?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.jJz5Rn4IjhA0cNniVi1R83H_Q6Km4hw35PQSgjCof4MC9TPfRBdoTG1WUjz0d9Th63Kezmxi86qKmZmnA1LxOIPWst2EK0JF9ekdjX6YWLOFGf4-CATvZRXGlZME988Txu11-VZQjffQZRgl58e3PBd09Kq5Zbw_l7b4d1cRj2o.57w1f3MveckPeF4PZ2VrHIf0utIvrL97TOT6gp4GNhI&dib_tag=se&qid=1712663970&refinements=p_30%3Ajbc&s=books&sr=1-507,Ranma ½ - Volume 18
jbc,2024-04-09,https://www.amazon.com.br/Futari-H-24/dp/8577873684/ref=sr_1_513?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.lRBYemHj1bLpC2mnu0s3GQ2UdsDS7T3oeZ9AzGfor7JgZEEGsMrTHaq_7-AHmzYK9j08w9xIxYmF-pxGGrzJsw.Ngujg1fcGjsEedk592Ko4GYNs5suhQ-VMZr5zelkedU&dib_tag=se&qid=1712663974&refinements=p_30%3Ajbc&s=books&sr=1-513,Futari H - 24
